2-O-(4'-AMIDINOPHENYL)-5-O-(3''-AMIDINOPHENYL)-1	4:3	PRSS1
2	5-O	PRSS1
1	4:3	PRSS1
Bifonazole	small molecule	CYP2B6
Thenoyltrifluoroacetone	small molecule	CES1
Inecalcitol	small molecule	VDR
Triazolopyridine	small molecule	MAPK14
Triazolopyridine	small molecule	MAPK14
THIO-ATPA	small molecule	GRIA2
6-Hydroxy-5-undecyl-4	7-benzothiazoledione	MT-CYB
6-Hydroxy-5-undecyl-4	7-benzothiazoledione	petB
6-Hydroxy-5-undecyl-4	7-benzothiazoledione	MT-CYB
6-Hydroxy-5-undecyl-4	7-benzothiazoledione	UQCRQ
6-Hydroxy-5-undecyl-4	7-benzothiazoledione	UQCR11
6-Hydroxy-5-undecyl-4	7-benzothiazoledione	UQCRB
6-Hydroxy-5-undecyl-4	7-benzothiazoledione	UQCR10
1-METHYL-3-PHENYL-1H-PYRAZOL-5-YLSULFAMIC ACID	small molecule	PTPN1
cis-Vaccenic acid	small molecule	PPARD
Verdoheme	small molecule	HMOX1
Virginiamycin S1	small molecule	RPL37
4-NITROPHENYL-(6-S-ALPHA-D-XYLOPYRANOSYL)-BETA-D-GLUCOPYRANOSIDE	small molecule	yicI
SALOPHEN-10-PROPIONATE IRON CHELATE	small molecule	hmuO
SALOPHEN-10-PROPIONATE IRON CHELATE	small molecule	hmuO
Salophen-10-carboxylate iron chelate	small molecule	hmuO
Salophen-10-carboxylate iron chelate	small molecule	hmuO
Salophen iron chelate	small molecule	hmuO
Salophen iron chelate	small molecule	hmuO
Metamizole	small molecule	PTGS1
Metamizole	small molecule	PTGS1
Nialamide	small molecule	MAOB
Nialamide	small molecule	MAOB
Nialamide	small molecule	MAOA
Nialamide	small molecule	MAOA
Nialamide	small molecule	COMT
Nomifensine	small molecule	SLC6A2
Nomifensine	small molecule	SLC6A3
Nomifensine	small molecule	MAOB
Nomifensine	small molecule	MAOB
Nomifensine	small molecule	MAOA
Nomifensine	small molecule	MAOA
Nomifensine	small molecule	MPO
Nomifensine	small molecule	SLC6A4
Nomifensine	small molecule	SLC18A2
Phenolphthalein	small molecule	UGT1A9
Phenolphthalein	small molecule	NR1I2
Phenolphthalein	small molecule	NR1I3
Phenolphthalein	small molecule	SHBG
Prenylamine	small molecule	CALM1
Zomepirac	small molecule	PTGDR2
Lysergic acid diethylamide	small molecule	HTR1A
Lysergic acid diethylamide	small molecule	HTR1A
Lysergic acid diethylamide	small molecule	HTR1A
Lysergic acid diethylamide	small molecule	HTR2B
Lysergic acid diethylamide	small molecule	HTR2B
Lysergic acid diethylamide	small molecule	HTR2B
Lysergic acid diethylamide	small molecule	HTR2B
Lysergic acid diethylamide	small molecule	HTR6
Lysergic acid diethylamide	small molecule	HTR6
Zimelidine	small molecule	SLC6A4
Zimelidine	small molecule	MAOB
Zimelidine	small molecule	MAOB
Zimelidine	small molecule	MAOA
Zimelidine	small molecule	MAOA
Rapacuronium	small molecule	CHRM2
Rapacuronium	small molecule	CHRM2
Maraviroc	small molecule	CCR5
Amineptine	small molecule	SLC6A2
Amineptine	small molecule	SLC6A4
Clofedanol	small molecule	HRH1
Clofedanol	small molecule	Hrh1
Cyclandelate	small molecule	CACNA2D1
Cyclandelate	small molecule	CACNA2D1
Cyclandelate	small molecule	CES1
Cyproterone acetate	small molecule	AR
Cyproterone acetate	small molecule	KLK3
Debrisoquine	small molecule	SLC6A2
Flunarizine	small molecule	CACNA1G
Flunarizine	small molecule	CACNA1G
Flunarizine	small molecule	CACNA1G
Flunarizine	small molecule	CACNA1H
Flunarizine	small molecule	CACNA1H
Flunarizine	small molecule	CACNA1H
Flunarizine	small molecule	CACNA1I
Flunarizine	small molecule	CACNA1I
Flunarizine	small molecule	CACNA1I
Flunarizine	small molecule	HRH1
Flunarizine	small molecule	Hrh1
Flunarizine	small molecule	CALM1
Fluspirilene	small molecule	HTR2A
Fluspirilene	small molecule	HTR2A
Fluspirilene	small molecule	HTR2A
Fluspirilene	small molecule	HTR2A
Fluspirilene	small molecule	CACNG1
Fluspirilene	small molecule	CACNG1
Mepenzolate	small molecule	CHRM1
Mepenzolate	small molecule	CHRM1
Mepenzolate	small molecule	CHRM3
Mepenzolate	small molecule	CHRM3
Tetrabenazine	small molecule	SLC18A2
Ixabepilone	small molecule	TUBB3
Celiprolol	small molecule	ADRB1
Celiprolol	small molecule	ADRB1
Celiprolol	small molecule	ADRB2
Celiprolol	small molecule	ADRB2
Celiprolol	small molecule	ADRB3
Celiprolol	small molecule	ADRB3
Celiprolol	small molecule	ADRA2A
Celiprolol	small molecule	ADRA2A
Celiprolol	small molecule	ADRA2A
Celiprolol	small molecule	ADRA2B
Celiprolol	small molecule	ADRA2B
Celiprolol	small molecule	ADRA2B
Celiprolol	small molecule	ADRA2C
Celiprolol	small molecule	ADRA2C
Celiprolol	small molecule	ADRA2C
Roxadustat	small molecule	EGLN1
Roxadustat	small molecule	EGLN2
Roxadustat	small molecule	EGLN3
Cediranib	small molecule	KDR
Posizolid	small molecule	MAOA
Posizolid	small molecule	MAOA
Biricodar	small molecule	ABCB5
Biricodar	small molecule	ABCC1
Biricodar	small molecule	ABCG2
Implitapide	small molecule	MTTP
Binodenoson	small molecule	ADORA2A
Febuxostat	small molecule	XDH
Dronedarone	small molecule	ADRA1A
Dronedarone	small molecule	ADRA1A
Dronedarone	small molecule	ADRA1A
Dronedarone	small molecule	ADRA1B
Dronedarone	small molecule	ADRA1B
Dronedarone	small molecule	ADRA1B
Dronedarone	small molecule	ADRA1D
Dronedarone	small molecule	ADRA1D
Dronedarone	small molecule	ADRA1D
Dronedarone	small molecule	ADRA2A
Dronedarone	small molecule	ADRA2A
Dronedarone	small molecule	ADRA2A
Dronedarone	small molecule	ADRA2B
Dronedarone	small molecule	ADRA2B
Dronedarone	small molecule	ADRA2B
Dronedarone	small molecule	ADRA2C
Dronedarone	small molecule	ADRA2C
Dronedarone	small molecule	ADRA2C
Dronedarone	small molecule	ADRB1
Dronedarone	small molecule	ADRB1
Dronedarone	small molecule	KCNH2
Dronedarone	small molecule	KCNH2
Dronedarone	small molecule	KCNH2
Dronedarone	small molecule	CACNA1C
Dronedarone	small molecule	CACNA1C
Dronedarone	small molecule	CACNA1C
Dronedarone	small molecule	CACNA1C
Dronedarone	small molecule	CACNA1D
Dronedarone	small molecule	CACNA1D
Dronedarone	small molecule	CACNA1D
Dronedarone	small molecule	CACNA1D
Dronedarone	small molecule	CACNA1F
Dronedarone	small molecule	CACNA1F
Dronedarone	small molecule	CACNA1F
Dronedarone	small molecule	CACNA1F
Dronedarone	small molecule	CACNA1S
Dronedarone	small molecule	CACNA1S
Dronedarone	small molecule	CACNA1S
Dronedarone	small molecule	CACNA1S
Dronedarone	small molecule	CACNB1
Dronedarone	small molecule	CACNB1
Dronedarone	small molecule	CACNB1
Dronedarone	small molecule	CACNB1
Dronedarone	small molecule	CACNB2
Dronedarone	small molecule	CACNB2
Dronedarone	small molecule	CACNB2
Dronedarone	small molecule	CACNB2
Dronedarone	small molecule	CACNB3
Dronedarone	small molecule	CACNB3
Dronedarone	small molecule	CACNB3
Dronedarone	small molecule	CACNB3
Dronedarone	small molecule	CACNB4
Dronedarone	small molecule	CACNB4
Dronedarone	small molecule	CACNB4
Dronedarone	small molecule	CACNB4
Dronedarone	small molecule	KCNK2
Dronedarone	small molecule	SCN5A
Dronedarone	small molecule	SCN5A
Dronedarone	small molecule	SCN5A
Dronedarone	small molecule	KCNJ3
Dronedarone	small molecule	KCNQ1
Dronedarone	small molecule	KCNQ1
Dronedarone	small molecule	SLC8A1
Dronedarone	small molecule	KCND3
Dronedarone	small molecule	KCND3
Dronedarone	small molecule	THRA
Dronedarone	small molecule	THRA
Dexloxiglumide	small molecule	CCKAR
Zanapezil	small molecule	ACHE
Isatoribine	small molecule	TLR7
Nebivolol	small molecule	ADRB1
Nebivolol	small molecule	ADRB1
Nebivolol	small molecule	ADRB2
Nebivolol	small molecule	ADRB2
Nebivolol	small molecule	ADRB3
Nebivolol	small molecule	ADRB3
Merimepodib	small molecule	guaB
Lefradafiban	small molecule	ITGA2B
Lefradafiban	small molecule	ITGB3
Huperzine A	small molecule	ACHE
Omacetaxine mepesuccinate	small molecule	rpl2
Omacetaxine mepesuccinate	small molecule	RPL3
Omacetaxine mepesuccinate	small molecule	nan
Halofuginone	small molecule	COL1A1
Halofuginone	small molecule	MMP2
Lintitript	small molecule	CCKAR
Nilotinib	small molecule	ABL1
Nilotinib	small molecule	KIT
Olcegepant	small molecule	CALCA
Olcegepant	small molecule	CALCRL
Lorcaserin	small molecule	HTR2C
Lorcaserin	small molecule	HTR2C
Lorcaserin	small molecule	HTR2C
Lorcaserin	small molecule	Htr2c
Lorcaserin	small molecule	HTR2C
Osanetant	small molecule	TACR3
Piboserod	small molecule	HTR4
Piboserod	small molecule	HTR4
Pralnacasan	small molecule	CASP1
Vildagliptin	small molecule	DPP4
Vatalanib	small molecule	FLT1
Vatalanib	small molecule	KDR
Vatalanib	small molecule	FLT4
Edotecarin	small molecule	TOP1
Edotecarin	small molecule	topA
Edotecarin	small molecule	topA
Darusentan	small molecule	EDNRA
Dapoxetine	small molecule	HTR1A
Dapoxetine	small molecule	HTR1A
Dapoxetine	small molecule	HTR1A
Dapoxetine	small molecule	HTR1B
Dapoxetine	small molecule	HTR1B
Dapoxetine	small molecule	HTR1B
Dapoxetine	small molecule	HTR2C
Dapoxetine	small molecule	HTR2C
Dapoxetine	small molecule	HTR2C
Dapoxetine	small molecule	Htr2c
Dapoxetine	small molecule	HTR2C
Cilansetron	small molecule	HTR3A
Cilansetron	small molecule	HTR3A
Cilansetron	small molecule	HTR3A
Calanolide A	small molecule	gag-pol
Calanolide A	small molecule	gag-pol
Calanolide A	small molecule	gag-pol
Calanolide A	small molecule	gag-pol
Calanolide A	small molecule	gag-pol
Calanolide A	small molecule	gag-pol
Calanolide A	small molecule	gag-pol
Calanolide A	small molecule	gag-pol
Calanolide A	small molecule	gag-pol
Calanolide A	small molecule	gag-pol
Calanolide A	small molecule	gag-pol
Bifeprunox	small molecule	HTR1A
Bifeprunox	small molecule	HTR1A
Bifeprunox	small molecule	HTR1A
Bicifadine	small molecule	SLC6A2
Bicifadine	small molecule	SLC6A4
Bepotastine	small molecule	HRH1
Bepotastine	small molecule	Hrh1
Becocalcidiol	small molecule	MED1
Becocalcidiol	small molecule	VDR
Phenserine	small molecule	ACHE
Phenserine	small molecule	BCHE
Phenserine	small molecule	APP
AZD3409	small molecule	FNTB
AZD3409	small molecule	FNTA
Vapreotide	small molecule	SSTR2
Vapreotide	small molecule	SSTR5
Pegaptanib	biotech	VEGFA
Milnacipran	small molecule	SLC6A4
Milnacipran	small molecule	SLC6A2
Ximelagatran	small molecule	F2
Nesiritide	biotech	NPR1
Nesiritide	biotech	NPR2
Nesiritide	biotech	NPR3
Galiximab	biotech	CD80
Pagoclone	small molecule	GABRA2
Pagoclone	small molecule	GABRA2
Pagoclone	small molecule	GABRA2
Pagoclone	small molecule	GABRA3
Pagoclone	small molecule	GABRA3
Pagoclone	small molecule	GABRA3
Tesmilifene	small molecule	HRH1
Tesmilifene	small molecule	Hrh1
Flibanserin	small molecule	HTR1A
Flibanserin	small molecule	HTR1A
Flibanserin	small molecule	HTR1A
Flibanserin	small molecule	HTR2A
Flibanserin	small molecule	HTR2A
Flibanserin	small molecule	HTR2A
Flibanserin	small molecule	HTR2A
Oxibendazole	small molecule	TUBB4B
Stannsoporfin	small molecule	HMOX1
Stannsoporfin	small molecule	HMOX2
Idronoxil	small molecule	ENOX2
Renzapride	small molecule	HTR3A
Renzapride	small molecule	HTR3A
Renzapride	small molecule	HTR3A
Renzapride	small molecule	HTR4
Renzapride	small molecule	HTR4
Ceftobiprole	small molecule	mecA
Ceftobiprole	small molecule	pbpX
Ceftobiprole	small molecule	ftsI
Ceftobiprole	small molecule	ftsI
Ceftobiprole	small molecule	ftsI
Alfimeprase	biotech	FGA
Alfimeprase	biotech	FGA
Alfimeprase	biotech	FGB
Alfimeprase	biotech	FGB
Clevidipine	small molecule	CACNA1F
Clevidipine	small molecule	CACNA1F
Clevidipine	small molecule	CACNA1F
Clevidipine	small molecule	CACNA1F
Clevidipine	small molecule	CACNA1S
Clevidipine	small molecule	CACNA1S
Clevidipine	small molecule	CACNA1S
Clevidipine	small molecule	CACNA1S
Clevidipine	small molecule	CACNA1D
Clevidipine	small molecule	CACNA1D
Clevidipine	small molecule	CACNA1D
Clevidipine	small molecule	CACNA1D
Clevidipine	small molecule	CACNA1C
Clevidipine	small molecule	CACNA1C
Clevidipine	small molecule	CACNA1C
Clevidipine	small molecule	CACNA1C
Itopride	small molecule	ACHE
Desmoteplase	biotech	PLG
DG031	small molecule	ALOX5AP
Permethrin	small molecule	SCN1A
Permethrin	small molecule	SCN1A
Permethrin	small molecule	SCN1A
Permethrin	small molecule	NR1I2
Afamelanotide	small molecule	MC1R
Defibrotide	biotech	ADORA1
Defibrotide	biotech	ADORA2A
Defibrotide	biotech	ADORA2B
Eritoran	small molecule	TLR4
Rifalazil	small molecule	rpoB
Rifalazil	small molecule	rpoB
Crofelemer	small molecule	CFTR
Crofelemer	small molecule	ANO1
Tamibarotene	small molecule	RARA
Tamibarotene	small molecule	RARB
Iloperidone	small molecule	HTR2A
Iloperidone	small molecule	HTR2A
Iloperidone	small molecule	HTR2A
Iloperidone	small molecule	HTR2A
Iloperidone	small molecule	HTR1A
Iloperidone	small molecule	HTR1A
Iloperidone	small molecule	HTR1A
Iloperidone	small molecule	HTR6
Iloperidone	small molecule	HTR6
Iloperidone	small molecule	HTR7
Iloperidone	small molecule	HTR7
Iloperidone	small molecule	ADRA1A
Iloperidone	small molecule	ADRA1A
Iloperidone	small molecule	ADRA1A
Iloperidone	small molecule	HRH1
Iloperidone	small molecule	Hrh1
Iloperidone	small molecule	ADRA2C
Iloperidone	small molecule	ADRA2C
Iloperidone	small molecule	ADRA2C
Altropane	small molecule	SLC6A3
Lofexidine	small molecule	ADRA2A
Lofexidine	small molecule	ADRA2A
Lofexidine	small molecule	ADRA2A
Lofexidine	small molecule	ADRA1A
Lofexidine	small molecule	ADRA1A
Lofexidine	small molecule	ADRA1A
Lofexidine	small molecule	HTR1A
Lofexidine	small molecule	HTR1A
Lofexidine	small molecule	HTR1A
Lofexidine	small molecule	HTR7
Lofexidine	small molecule	HTR7
Lofexidine	small molecule	HTR2C
Lofexidine	small molecule	HTR2C
Lofexidine	small molecule	HTR2C
Lofexidine	small molecule	Htr2c
Lofexidine	small molecule	HTR2C
Lofexidine	small molecule	HTR1D
Lofexidine	small molecule	HTR1D
Lofexidine	small molecule	HTR1D
Ezogabine	small molecule	KCNQ2
Ezogabine	small molecule	KCNQ2
Ezogabine	small molecule	KCNQ3
Ezogabine	small molecule	KCNQ3
Ezogabine	small molecule	KCNQ4
Ezogabine	small molecule	KCNQ4
Ezogabine	small molecule	KCNQ5
Ezogabine	small molecule	KCNQ5
Tecadenoson	small molecule	ADORA1
Afelimomab	biotech	TNF
Azimilide	small molecule	KCNE1
Azimilide	small molecule	KCNE1
Azimilide	small molecule	KCNQ1
Azimilide	small molecule	KCNQ1
Azimilide	small molecule	KCNH2
Azimilide	small molecule	KCNH2
Azimilide	small molecule	KCNH2
Epratuzumab	biotech	CD22
Verpasep caltespen	biotech	UBR4
Tipifarnib	small molecule	FNTB
Oregovomab	biotech	MUC16
Lucanthone	small molecule	TOP2A
Lucanthone	small molecule	TOP2A
Lucanthone	small molecule	APEX1
Lucanthone	small molecule	TOP1
Lucanthone	small molecule	topA
Lucanthone	small molecule	topA
Lesopitron	small molecule	HTR1A
Lesopitron	small molecule	HTR1A
Lesopitron	small molecule	HTR1A
Reglitazar	small molecule	PPARA
Reglitazar	small molecule	PPARG
Canfosfamide	small molecule	GSTP1
Canfosfamide	small molecule	GSTP1
LErafAON	biotech	RAF1
Rimiducid	small molecule	MTOR
Banoxantrone	small molecule	TOP2A
Banoxantrone	small molecule	TOP2A
SP1049C	small molecule	TOP2A
SP1049C	small molecule	TOP2A
Talampanel	small molecule	GRIA1
Talampanel	small molecule	GRIA2
Talampanel	small molecule	GRIA3
Talampanel	small molecule	GRIA4
Denufosol	small molecule	P2RY2
Denufosol	small molecule	P2RY2
Tigapotide	biotech	RPSA
IGN311	biotech	EGFR
IGN311	biotech	ERBB2
XL784	small molecule	ADAM10
ATL1102	small molecule	ITGA4
ATL1102	small molecule	ITGA4
AGRO100	small molecule	IKBKG
PSN9301	small molecule	DPP4
Imexon	small molecule	RRM2
Imexon	small molecule	RRM1
Peptide YY (3-36)	small molecule	NPY2R
Peptide YY (3-36)	small molecule	NPY1R
Peptide YY (3-36)	small molecule	NPY5R
Peptide YY (3-36)	small molecule	NPY4R
Apadenoson	small molecule	ADORA2A
SGS-742	small molecule	GABBR1
SGS-742	small molecule	GABBR1
SGS-742	small molecule	GABBR2
SGS-742	small molecule	GABBR2
XEN-2174	small molecule	SLC6A2
Ingenol mebutate	small molecule	PRKCD
Ingenol mebutate	small molecule	PRKCD
Ingenol mebutate	small molecule	PRKCA
Ingenol mebutate	small molecule	PRKCA
XL999	small molecule	FGFR3
XL999	small molecule	FGFR1
XL999	small molecule	KDR
XL999	small molecule	FLT3
XL999	small molecule	PDGFRB
XL999	small molecule	RET
YSIL6	small molecule	TNF
YSIL6	small molecule	IL6
Migalastat	small molecule	GLA
Besifovir dipivoxil	small molecule	43
Besifovir dipivoxil	small molecule	DNApol
Besifovir dipivoxil	small molecule	nan
Besifovir dipivoxil	small molecule	POL
Amonafide	small molecule	TOP2A
Amonafide	small molecule	TOP2A
Amonafide	small molecule	TOP2B
Amonafide	small molecule	TOP2B
ATL1101	small molecule	IGF1R
CTA018	small molecule	VDR
Arimoclomol	small molecule	SOD1
Arimoclomol	small molecule	SOD1
REV131	small molecule	HRH4
INCB7839	small molecule	ADAM9
Ularitide	small molecule	NPR1
Eprotirome	small molecule	THRA
Eprotirome	small molecule	THRA
Eprotirome	small molecule	THRB
Eprotirome	small molecule	THRB
Grn163l	small molecule	SMG6
Grn163l	small molecule	SCYL1
Grn163l	small molecule	PTGES3
Grn163l	small molecule	TERT
Anatibant	small molecule	BDKRB2
Indacaterol	small molecule	ADRB2
Indacaterol	small molecule	ADRB2
SGS518	small molecule	HTR6
SGS518	small molecule	HTR6
Obinepitide	small molecule	NPY4R
Obinepitide	small molecule	NPY2R
V1003	small molecule	OPRK1
V1003	small molecule	OPRM1
CX-717	small molecule	GRIA4
CX-717	small molecule	BDNF
CX-717	small molecule	GRIA1
CX-717	small molecule	GRIA2
CX-717	small molecule	GRIA3
DDP733	small molecule	HTR3A
DDP733	small molecule	HTR3A
DDP733	small molecule	HTR3A
ADL5859	small molecule	OPRD1
MF101	small molecule	ESR2
R1626	small molecule	NS5b
INCB13739	small molecule	HSD11B1
ATG003	small molecule	CHRNA10
ATG003	small molecule	CHRNA10
ATG003	small molecule	CHRNA9
ATG003	small molecule	CHRNA9
ADX10059	small molecule	GRM5
TG-100801	small molecule	FLT1
TG-100801	small molecule	KDR
TG-100801	small molecule	FLT4
TG-100801	small molecule	CSK
SLV319	small molecule	CNR1
AER001	small molecule	IL4R
AER001	small molecule	IL13RA2
HY10275	small molecule	HRH1
HY10275	small molecule	Hrh1
HY10275	small molecule	HTR2A
HY10275	small molecule	HTR2A
HY10275	small molecule	HTR2A
HY10275	small molecule	HTR2A
OBE101	small molecule	HRH1
OBE101	small molecule	Hrh1
OBE101	small molecule	HRH3
Abaloparatide	biotech	PTH1R
TM30339	small molecule	NPY4R
Ganaxolone	small molecule	GABRA1
Ganaxolone	small molecule	GABRA1
Ganaxolone	small molecule	GABRA1
Ganaxolone	small molecule	GABRA2
Ganaxolone	small molecule	GABRA2
Ganaxolone	small molecule	GABRA2
Ganaxolone	small molecule	GABRA3
Ganaxolone	small molecule	GABRA3
Ganaxolone	small molecule	GABRA3
Ganaxolone	small molecule	GABRA4
Ganaxolone	small molecule	GABRA4
Ganaxolone	small molecule	GABRA5
Ganaxolone	small molecule	GABRA5
Ganaxolone	small molecule	GABRA5
Ganaxolone	small molecule	GABRA6
Ganaxolone	small molecule	GABRA6
Tetrathiomolybdate	small molecule	APP
M0002	small molecule	AVPR2
CDP323	small molecule	ITGA4
CDP323	small molecule	ITGA4
Cimicoxib	small molecule	PTGS2
Cimicoxib	small molecule	PTGS2
LY2140023	small molecule	GRM2
LY2140023	small molecule	GRM3
Labetuzumab	biotech	CEACAM5
Leptin	small molecule	LEPR
Ancrod	biotech	FGA
Ancrod	biotech	FGA
Matuzumab	biotech	EGFR
Rupintrivir	small molecule	nan
Rupintrivir	small molecule	nan
Rupintrivir	small molecule	nan
Rupintrivir	small molecule	nan
Rupintrivir	small molecule	nan
Rupintrivir	small molecule	nan
Rupintrivir	small molecule	nan
Rupintrivir	small molecule	nan
Rupintrivir	small molecule	nan
Rupintrivir	small molecule	nan
Rupintrivir	small molecule	nan
Rupintrivir	small molecule	nan
Rupintrivir	small molecule	nan
Rupintrivir	small molecule	nan
Rupintrivir	small molecule	nan
Rupintrivir	small molecule	nan
Rupintrivir	small molecule	nan
Rupintrivir	small molecule	nan
Rupintrivir	small molecule	nan
Rupintrivir	small molecule	nan
Rupintrivir	small molecule	nan
Rupintrivir	small molecule	nan
Rupintrivir	small molecule	nan
Rupintrivir	small molecule	nan
Rupintrivir	small molecule	nan
Rupintrivir	small molecule	nan
Rupintrivir	small molecule	nan
Rupintrivir	small molecule	nan
Rupintrivir	small molecule	nan
Rupintrivir	small molecule	nan
Rupintrivir	small molecule	nan
Rupintrivir	small molecule	nan
Rupintrivir	small molecule	NS3/4A
Asimadoline	small molecule	OPRK1
16-Bromoepiandrosterone	small molecule	G6PD
16-Bromoepiandrosterone	small molecule	zwf
VIR201	biotech	IFNG
Fontolizumab	biotech	IFNG
NN344	small molecule	INSR
Thymectacin	small molecule	TMP1
Thymectacin	small molecule	TYMS
Thymectacin	small molecule	thyA
Thymectacin	small molecule	thyA
Thymectacin	small molecule	THYA
Rilapladib	small molecule	PLA2G7
AT1391	small molecule	INSR
R1295	small molecule	ITGA4
R1295	small molecule	ITGA4
R1295	small molecule	ITGB4
R1295	small molecule	ITGB7
ANA971	small molecule	TLR7
Elsamitrucin	small molecule	TOP1
Elsamitrucin	small molecule	topA
Elsamitrucin	small molecule	topA
Elsamitrucin	small molecule	TOP2A
Elsamitrucin	small molecule	TOP2A
INCB3284	small molecule	CCR2
TTP889	small molecule	F9
VP025	small molecule	IL1B
Tanespimycin	small molecule	HSP90AA1
Tanespimycin	small molecule	HSP90AB1
Lobeline	small molecule	CHRNA9
Lobeline	small molecule	CHRNA9
Lobeline	small molecule	CHRNA10
Lobeline	small molecule	CHRNA10
Lobeline	small molecule	CHRNA7
Lobeline	small molecule	CHRNA7
CR002	biotech	PDGFD
LY2181308	small molecule	BIRC5
XL820	small molecule	KDR
XL820	small molecule	KIT
XL820	small molecule	PDGFRA
XL820	small molecule	PDGFRB
CYT997	small molecule	TUBA1A
CYT997	small molecule	TUBA1B
CYT997	small molecule	TUBA1C
CYT997	small molecule	TUBA4A
CYT997	small molecule	TUBA3C
CYT997	small molecule	TUBA3E
CYT997	small molecule	TUBA4B
CYT997	small molecule	TUBB1
CYT997	small molecule	TUBB2A
CYT997	small molecule	TUBB2B
CYT997	small molecule	TUBB4B
CYT997	small molecule	TUBB3
CYT997	small molecule	TUBB4A
CYT997	small molecule	TUBB
CYT997	small molecule	TUB2
CYT997	small molecule	nan
CYT997	small molecule	TUBB6
XL844	small molecule	CHEK2
XL844	small molecule	CHEK1
CAD106	small molecule	APP
NGX267	small molecule	CHRM1
NGX267	small molecule	CHRM1
Pretomanid	small molecule	efpA
Pretomanid	small molecule	lsr2
Pretomanid	small molecule	inhA
Pretomanid	small molecule	fabI
CR665	small molecule	OPRK1
KC706	small molecule	MAPK14
KC706	small molecule	MAPK14
KC706	small molecule	MAPK11
KC706	small molecule	MAPK11
KC706	small molecule	MAPK12
KC706	small molecule	MAPK12
KC706	small molecule	MAPK13
KC706	small molecule	MAPK13
CCX915	small molecule	CCR2
Elafin	small molecule	ELANE
Elafin	small molecule	PRTN3
CMLVAX100	biotech	BCR/ABL fusion
LY2275796	small molecule	EIF4E
APD668	small molecule	GPR119
Vintafolide	small molecule	FOLR2
Vintafolide	small molecule	FOLR3
Vintafolide	small molecule	FOLR1
AT9283	small molecule	AURKA
AT9283	small molecule	AURKB
E-2012	small molecule	APH1A
E-2012	small molecule	PSENEN
DG051	small molecule	LTA4H
MLN0415	small molecule	IKBKB
XL228	small molecule	IGF1R
XL228	small molecule	SRC
XL228	small molecule	ABL1
XL228	small molecule	ABL2
Elafibranor	small molecule	PPARA
Elafibranor	small molecule	PPARD
Elafibranor	small molecule	PPARG
KD3010	small molecule	PPARD
XL281	small molecule	BRAF
XL281	small molecule	RAF1
Atl146e	small molecule	ADORA2A
MB07811	small molecule	THRB
MB07811	small molecule	THRB
KB002	small molecule	CSF2RA
KB002	small molecule	CSF2
KB002	small molecule	CSF2RA
CYC116	small molecule	AURKA
CYC116	small molecule	KDR
LX1031	small molecule	TPH1
AT2220	small molecule	GAA
V24343	small molecule	CNR1
Egaptivon pegol	biotech	VWF
Egaptivon pegol	biotech	GP1BA
SPP1148	small molecule	ACE2
SPP1148	small molecule	REN
XL418	small molecule	BTK
CX157	small molecule	MAOA
CX157	small molecule	MAOA
SD118	small molecule	TNF
SD118	small molecule	IL1R1
Rozrolimupab	biotech	RHD
SF1126	small molecule	PIK3R1
SF1126	small molecule	PIK3R2
SF1126	small molecule	PIK3R3
SF1126	small molecule	PRKDC
SF1126	small molecule	MTOR
HE3286	small molecule	NFKB1
HE3286	small molecule	NFKB1
HE3286	small molecule	NFKB1
HE3286	small molecule	NFKB2
HE3286	small molecule	NFKB2
HE3286	small molecule	NFKB2
GMX1777	small molecule	NAMPT
PN0621	biotech	TNF
Alisertib	small molecule	AURKA
Pracinostat	small molecule	HDAC1
Pracinostat	small molecule	HDAC1
Pracinostat	small molecule	HDAC2
Pracinostat	small molecule	HDAC2
Pracinostat	small molecule	HDAC3
Pracinostat	small molecule	HDAC3
Pracinostat	small molecule	HDAC6
Pracinostat	small molecule	HDAC6
REP8839	small molecule	metG
REP8839	small molecule	metG
REP8839	small molecule	nan
AM103	small molecule	ALOX5AP
BTA9881	small molecule	F
BTA9881	small molecule	F
BTA9881	small molecule	F
APD791	small molecule	HTR2A
APD791	small molecule	HTR2A
APD791	small molecule	HTR2A
APD791	small molecule	HTR2A
RDEA806	small molecule	gag-pol
RDEA806	small molecule	gag-pol
RDEA806	small molecule	gag-pol
RDEA806	small molecule	gag-pol
RDEA806	small molecule	gag-pol
RDEA806	small molecule	gag-pol
RDEA806	small molecule	gag-pol
RDEA806	small molecule	gag-pol
RDEA806	small molecule	gag-pol
RDEA806	small molecule	gag-pol
RDEA806	small molecule	gag-pol
Beraprost	small molecule	PTGIR
Tetrodotoxin	small molecule	SCN1A
Tetrodotoxin	small molecule	SCN1A
Tetrodotoxin	small molecule	SCN1A
Tetrodotoxin	small molecule	SCN2A
Tetrodotoxin	small molecule	SCN2A
Tetrodotoxin	small molecule	SCN2A
Tetrodotoxin	small molecule	SCN3A
Tetrodotoxin	small molecule	SCN3A
Tetrodotoxin	small molecule	SCN3A
Tetrodotoxin	small molecule	SCN8A
Tetrodotoxin	small molecule	SCN8A
Tetrodotoxin	small molecule	SCN8A
LGD2941	small molecule	AR
NRP409	small molecule	CRYM
NRP409	small molecule	THRA
NRP409	small molecule	THRA
Cobimetinib	small molecule	MAP2K1
Cobimetinib	small molecule	MAP2K1
XL765	small molecule	MTOR
XL019	small molecule	JAK2
Methsuximide	small molecule	CACNA1G
